date,GDPC1,UNRATE,unrate_diff,gdp_pct_change
1971-10-01,5531.032,5.9,-0.09999999999999964,0.234864641128274
1972-01-01,5632.649,5.8,-0.10000000000000053,1.8372159119672382
1972-04-01,5760.47,5.7,-0.09999999999999964,2.2692875057543915
1972-07-01,5814.854,5.6,-0.10000000000000053,0.9440896315751957
1972-10-01,5912.22,5.4,-0.1999999999999993,1.6744358499800605
1973-01-01,6058.544,4.9,-0.5,2.4749417308557398
1973-04-01,6124.506,4.9,0.0,1.0887434340660196
1973-07-01,6092.301,4.8,-0.10000000000000053,-0.5258383288382795
1973-10-01,6150.131,4.8,0.0,0.9492308406954919
1974-01-01,6097.258,5.1,0.2999999999999998,-0.8597052648146919
1974-04-01,6111.751,5.2,0.10000000000000053,0.23769701068907523
1974-07-01,6053.978,5.6,0.39999999999999947,-0.9452773845007756
1974-10-01,6030.464,6.6,1.0,-0.38840577220465855
1975-01-01,5957.035,8.3,1.700000000000001,-1.2176343312886084
1975-04-01,5999.61,8.9,0.5999999999999996,0.7147011894339972
1975-07-01,6102.326,8.5,-0.40000000000000036,1.712044616233399
1975-10-01,6184.53,8.3,-0.1999999999999993,1.3470928953975836
1976-01-01,6323.649,7.7,-0.6000000000000005,2.249467623247048
1976-04-01,6370.025,7.6,-0.10000000000000053,0.7333740376798126
1976-07-01,6404.895,7.7,0.10000000000000053,0.5474075847426096
1976-10-01,6451.177,7.8,0.09999999999999964,0.7226035711748402
1977-01-01,6527.703,7.5,-0.2999999999999998,1.1862331478426524
1977-04-01,6654.466,7.1,-0.40000000000000036,1.9419235219494402
1977-07-01,6774.457,6.9,-0.1999999999999993,1.8031649722156429
1977-10-01,6774.592,6.7,-0.20000000000000018,0.001992779642701059
1978-01-01,6796.26,6.3,-0.40000000000000036,0.319842139570925
1978-04-01,7058.92,6.0,-0.2999999999999998,3.864772683799611
1978-07-01,7129.915,6.0,0.0,1.0057487547670219
1978-10-01,7225.75,5.9,-0.09999999999999964,1.3441254208500286
1979-01-01,7238.727,5.9,0.0,0.17959381379095696
1979-04-01,7246.454,5.7,-0.20000000000000018,0.10674528822540719
1979-07-01,7300.281,5.9,0.20000000000000018,0.7428046876444716
1979-10-01,7318.535,6.0,0.09999999999999964,0.2500451694941619
1980-01-01,7341.557,6.3,0.2999999999999998,0.31457115392630186
1980-04-01,7190.289,7.3,1.0,-2.0604348641575676
1980-07-01,7181.743,7.7,0.40000000000000036,-0.11885474978821087
1980-10-01,7315.677,7.4,-0.2999999999999998,1.8649233201466497
1981-01-01,7459.022,7.4,0.0,1.9594222106853687
1981-04-01,7403.745,7.4,0.0,-0.7410757067079277
1981-07-01,7492.405,7.4,0.0,1.197502074963408
1981-10-01,7410.768,8.2,0.7999999999999989,-1.0895967316235544
1982-01-01,7295.631,8.8,0.6000000000000014,-1.5536446424985861
1982-04-01,7328.912,9.4,0.5999999999999996,0.45617712847594305
1982-07-01,7300.896,9.9,0.5,-0.3822668357868153
1982-10-01,7303.817,10.7,0.7999999999999989,0.04000878796246443
1983-01-01,7400.066,10.4,-0.29999999999999893,1.3177904101375981
1983-04-01,7568.456,10.1,-0.3000000000000007,2.2755202453599743
1983-07-01,7719.746,9.4,-0.6999999999999993,1.9989546084432597
1983-10-01,7880.794,8.5,-0.9000000000000004,2.0861826282885465
1984-01-01,8034.847,7.9,-0.5999999999999996,1.9547903421914148
1984-04-01,8173.67,7.4,-0.5,1.72776158649941
1984-07-01,8252.465,7.4,0.0,0.9640100468944812
1984-10-01,8320.199,7.3,-0.10000000000000053,0.8207729448110435
1985-01-01,8400.82,7.2,-0.09999999999999964,0.9689792275400899
1985-04-01,8474.787,7.3,0.09999999999999964,0.8804735728179081
1985-07-01,8604.22,7.2,-0.09999999999999964,1.5272714228687922
1985-10-01,8668.188,7.0,-0.20000000000000018,0.7434491447220193
1986-01-01,8749.127,7.0,0.0,0.9337476298391323
1986-04-01,8788.524,7.2,0.20000000000000018,0.4502963552820649
1986-07-01,8872.601,7.0,-0.20000000000000018,0.9566680366350555
1986-10-01,8920.193,6.8,-0.20000000000000018,0.5363928796076722
1987-01-01,8986.367,6.6,-0.20000000000000018,0.7418449354178902
1987-04-01,9083.256,6.3,-0.2999999999999998,1.0781776439800383
1987-07-01,9162.024,6.0,-0.2999999999999998,0.8671780251486849
1987-10-01,9319.332,5.8,-0.20000000000000018,1.7169568645530875
1988-01-01,9367.502,5.7,-0.09999999999999964,0.5168825405082789
1988-04-01,9490.594,5.5,-0.20000000000000018,1.3140322788294911
1988-07-01,9546.206,5.5,0.0,0.5859696453140995
1988-10-01,9673.405,5.3,-0.20000000000000018,1.332456056364184
1989-01-01,9771.725,5.2,-0.09999999999999964,1.016394950898869
1989-04-01,9846.293,5.2,0.0,0.7630996574299775
1989-07-01,9919.228,5.2,0.0,0.7407356250722863
1989-10-01,9938.767,5.4,0.20000000000000018,0.19698105538052957
1990-01-01,10047.386,5.3,-0.10000000000000053,1.0928820446238552
1990-04-01,10083.855,5.3,0.0,0.36297003021481533
1990-07-01,10090.569,5.7,0.40000000000000036,0.06658167932800385
1990-10-01,9998.704,6.1,0.39999999999999947,-0.9104045569679919
1991-01-01,9951.916,6.6,0.5,-0.4679406451076118
1991-04-01,10029.51,6.8,0.20000000000000018,0.7796890568610104
1991-07-01,10080.195,6.9,0.10000000000000053,0.5053586865160886
1991-10-01,10115.329,7.1,0.1999999999999993,0.34854484461859236
1992-01-01,10236.435,7.4,0.3000000000000007,1.1972522099874316
1992-04-01,10347.429,7.6,0.1999999999999993,1.0843032755055937
1992-07-01,10449.673,7.6,0.0,0.9881101865980568
1992-10-01,10558.648,7.4,-0.1999999999999993,1.0428555994048683
1993-01-01,10576.275,7.1,-0.3000000000000007,0.16694372234020705
1993-04-01,10637.847,7.1,0.0,0.5821709439287392
1993-07-01,10688.606,6.8,-0.2999999999999998,0.477154822775705
1993-10-01,10833.987,6.6,-0.20000000000000018,1.360149302911906
1994-01-01,10939.116,6.6,0.0,0.9703629882517051
1994-04-01,11087.361,6.2,-0.39999999999999947,1.355182630845131
1994-07-01,11152.176,6.0,-0.20000000000000018,0.5845845553328566
1994-10-01,11279.932,5.6,-0.40000000000000036,1.1455701559946796
1995-01-01,11319.951,5.5,-0.09999999999999964,0.3547805075420518
1995-04-01,11353.721,5.7,0.20000000000000018,0.298322846097121
1995-07-01,11450.31,5.7,0.0,0.8507255022384363
1995-10-01,11528.067,5.6,-0.10000000000000053,0.6790820510536255
1996-01-01,11614.418,5.5,-0.09999999999999964,0.7490501226268043
1996-04-01,11808.14,5.5,0.0,1.6679441018912833
1996-07-01,11914.063,5.3,-0.20000000000000018,0.8970337411311258
1996-10-01,12037.775,5.3,0.0,1.0383695301930063
1997-01-01,12115.472,5.2,-0.09999999999999964,0.6454431985977394
1997-04-01,12317.221,5.0,-0.20000000000000018,1.665217830555843
1997-07-01,12471.01,4.9,-0.09999999999999964,1.2485689750959317
1997-10-01,12577.495,4.7,-0.20000000000000018,0.8538602727445443
1998-01-01,12703.742,4.6,-0.10000000000000053,1.0037531320823412
1998-04-01,12821.339,4.4,-0.1999999999999993,0.9256878799962953
1998-07-01,12982.752,4.5,0.09999999999999964,1.258940271371034
1998-10-01,13191.67,4.4,-0.09999999999999964,1.609196570958149
1999-01-01,13315.597,4.3,-0.10000000000000053,0.9394337487217186
1999-04-01,13426.748,4.3,0.0,0.8347428958686454
1999-07-01,13604.771,4.2,-0.09999999999999964,1.3258832295057754
1999-10-01,13827.98,4.1,-0.10000000000000053,1.6406670865683814
2000-01-01,13878.147,4.0,-0.09999999999999964,0.36279340872638066
2000-04-01,14130.908,3.9,-0.10000000000000009,1.8212878131352639
2000-07-01,14145.312,4.0,0.10000000000000009,0.10193258635609048
2000-10-01,14229.765,3.9,-0.10000000000000009,0.5970387927816567
2001-01-01,14183.12,4.2,0.30000000000000027,-0.3277988076401672
2001-04-01,14271.694,4.4,0.20000000000000018,0.624502930243831
2001-07-01,14214.516,4.8,0.39999999999999947,-0.40063919531907466
2001-10-01,14253.574,5.5,0.7000000000000002,0.2747754478590769
2002-01-01,14372.785,5.7,0.20000000000000018,0.8363586564324121
2002-04-01,14460.848,5.8,0.09999999999999964,0.6127065840058066
2002-07-01,14519.633,5.7,-0.09999999999999964,0.4065114300350947
2002-10-01,14537.58,5.9,0.20000000000000018,0.12360505255195608
2003-01-01,14614.141,5.9,0.0,0.5266419858050542
2003-04-01,14743.567,6.1,0.1999999999999993,0.885621672871495
2003-07-01,14988.782,6.1,0.0,1.663199956971062
2003-10-01,15162.76,5.8,-0.2999999999999998,1.160721398176312
2004-01-01,15248.68,5.7,-0.09999999999999964,0.5666514539569345
2004-04-01,15366.85,5.6,-0.10000000000000053,0.7749523237421174
2004-07-01,15512.619,5.4,-0.1999999999999993,0.9485938887930923
2004-10-01,15670.88,5.4,0.0,1.0202081286209586
2005-01-01,15844.727,5.3,-0.10000000000000053,1.1093633541958248
2005-04-01,15922.782,5.1,-0.20000000000000018,0.4926244548107306
2005-07-01,16047.587,5.0,-0.09999999999999964,0.7838140345072908
2005-10-01,16136.734,5.0,0.0,0.5555165396517348
2006-01-01,16353.835,4.7,-0.2999999999999998,1.3453837684874737
2006-04-01,16396.151,4.6,-0.10000000000000053,0.25875276349554
2006-07-01,16420.738,4.6,0.0,0.1499559256315619
2006-10-01,16561.866,4.4,-0.1999999999999993,0.8594498006118778
2007-01-01,16611.69,4.5,0.09999999999999964,0.30083566670564554
2007-04-01,16713.314,4.5,0.0,0.6117619579946387
2007-07-01,16809.587,4.7,0.20000000000000018,0.5760257959612325
2007-10-01,16915.191,4.8,0.09999999999999964,0.6282367318126258
2008-01-01,16843.003,5.0,0.20000000000000018,-0.42676432089947536
2008-04-01,16943.291,5.3,0.2999999999999998,0.5954282618129358
2008-07-01,16854.295,6.0,0.7000000000000002,-0.5252580505168858
2008-10-01,16485.35,6.9,0.9000000000000004,-2.189026595298116
2009-01-01,16298.262,8.3,1.4000000000000004,-1.1348742974823023
2009-04-01,16269.145,9.3,1.0,-0.1786509506351064
